Company,ActiveBrand,Headquarters,Continent,Employees,Founded,LeadExecutive,ParentStockTicker,ParentPublicExposure,PrimarySector,PrimarySubSector,ImmigrationDetentionInvolvement,SupportsPrisonLabor,HarmScore,AnnualRevenuesMn,RevenueFiscalYear,Website,Corrections,ImmigrationDetention,PrisonLabor,Financials,Other,Rank
SpillmanTechnologies,Y,UT,NorthAmerica,360,1983,n/a,MSI,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Data&InformationSystems,CorrectionsDataSystems,n/a,n/a,9,180.00,2015,https://www.spillman.com/,https://www.spillman.com/products/flex/modules/flex-jail/,n/a,n/a,PrivCo(www.privco.com),http://www.snl.com/interactive/newlookandfeel/4280272/MSI-2016Annual%20Report.pdf,744
CropProductionServices,Y,CO,NorthAmerica,350,1859,n/a,NTR,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Programs&Labor,Vocation/Industries(PrisonLabor),n/a,Y,7,7000.00,2010,http://www.cpsagu.com/,OHDRCSpending,n/a,Seecorrectionssource,PrivCo(www.privco.com),https://www.nutrien.com/locations/crop-production-services-inc,234
IntelliDyne,Y,NY,NorthAmerica,350,1998,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,n/a,n/a,n/a,56.00,2018,http://intellidyne-llc.com/Home.aspx,http://intellidyne-llc.com/Home/Markets/Law-Enforcement.aspx,n/a,n/a,PrivCo(www.privco.com),n/a,994
NationalIndustrialLumberCompany(NILCO),Y,OH,NorthAmerica,350,1909,n/a,n/a,Tier2-InvestmentFirm-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,Y,9,210.00,2017,https://www.nilco.net/,NYSDOCCSSpending,n/a,Seecorrectionssource,PrivCo(www.privco.com),http://www.prosalesmagazine.com/news/deals/us-lumber-acquires-nilco-uniting-two-distributors_o,711
Solutionz,Y,CA,NorthAmerica,350,2001,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,n/a,n/a,n/a,150.00,2019,https://www.solutionzinc.com/,https://www.solutionzinc.com/blog/video-conferencing-in-correctional-facilities,n/a,n/a,PrivCo(www.privco.com),n/a,779
UnionSupplyGroup,Y,CA,NorthAmerica,350,1991,n/a,n/a,Tier4-SmallPrivately-Owned,Food&Commissary,Commissary,Y,Y,n/a,70.00,2018,https://www.unionsupply.com/,Seewebsite,https://worthrises.org/immigration,https://www.nationalcia.org/corporate-members,PrivCo(www.privco.com),https://www.nationalcia.org/corporate-members,936
Blauer,Y,MA,NorthAmerica,340,1936,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,70.00,2018,https://www.blauer.com/,Seewebsite,n/a,n/a,PrivCo(www.privco.com),https://www.majorcitieschiefs.com/sponsors.php,932
Radians,Y,TN,NorthAmerica,340,1997,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,56.00,2018,http://www.radians.com/,https://www.radians.com/radsite/index.php/about,n/a,n/a,PrivCo(www.privco.com),n/a,996
StarHeadlight&Lantern,Y,NY,NorthAmerica,340,1889,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,81.00,2018,https://www.star1889.com,https://www.star1889.com/about/star-headlight-history,n/a,n/a,PrivCo(www.privco.com),n/a,895
Burgess&Niple,Y,OH,NorthAmerica,335,1912,MarkBernhardt,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Architecture&Engineerging,n/a,n/a,n/a,79.30,2018,https://www.burgessniple.com/,OHDRCSpending,n/a,n/a,PrivCo(www.privco.com),n/a,904
HealthCareLogistics,Y,OH,NorthAmerica,335,1978,n/a,n/a,Tier4-SmallPrivately-Owned,Healthcare,MedicalHealthcare,n/a,n/a,n/a,98.50,2018,http://www.gohcl.com/,http://correctionsmarketplace.com/,n/a,n/a,PrivCo(www.privco.com),n/a,858
ARCAbatement,Y,TX,NorthAmerica,330,1990,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,MaintenanceServices,n/a,n/a,n/a,40.00,2018,http://www.arcabatement.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),n/a,1085
BottiniFuel(dbaMorganFuel&Heating),Y,NY,NorthAmerica,330,1979,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Utility/Energy,n/a,n/a,n/a,66.00,2018,https://www.bottinifuel.com/,NYSDOCCSSpending,n/a,n/a,PrivCo(www.privco.com),n/a,947
DataSystemsAnalysts,Y,PA,NorthAmerica,330,1963,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,180.00,2018,http://www.dsainc.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,742
JDSIndustries,Y,SD,NorthAmerica,330,1973,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,Y,n/a,170.00,2018,http://www.jdsindustries.com/,TDCJSpending,n/a,Seecorrectionssource,PrivCo(www.privco.com),n/a,751
Lydig,Y,WA,NorthAmerica,330,n/a,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Construction&Maintenance,Construction,n/a,n/a,n/a,360.60,2018,http://www.lydig.com/,http://www.lydig.com/project-types/justice/,n/a,n/a,PrivCo(www.privco.com),n/a,619
McPhersonCompaniesThe,Y,AL,NorthAmerica,330,1971,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Construction&Maintenance,MaintenanceServices,n/a,n/a,n/a,485.00,2018,http://www.mcphersonoil.com/,http://www.dc.state.fl.us/business/contracts/,n/a,n/a,PrivCo(www.privco.com),n/a,580
HeritageParts,Y,IN,NorthAmerica,326,1987,SteveSnower,n/a,Tier2-InvestmentFirm-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,7,110.00,2017,https://www.heritageparts.com/,http://register.aca.org/DOCS/Conference/COC2017/FINAL%20St%20Louis%20PROGRAM%20BOOK.pdf,n/a,n/a,PrivCo(www.privco.com),https://www.pehub.com/2011/12/jordan-co-completes-heritage-food-service-deal/,835
CivicPlus,Y,KS,NorthAmerica,324,2001,n/a,n/a,Tier4-SmallPrivately-Owned,Personnel,StaffManagementSystems,n/a,n/a,n/a,36.30,2018,https://www.civicplus.com/,http://ajaproductserviceresource.com/,n/a,n/a,PrivCo(www.privco.com),n/a,1107
AbiMarFoods,Y,TX,NorthAmerica,320,1992,n/a,NUTRESA-CO,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Food&Commissary,PrisonFood,n/a,n/a,8,190.00,2018,http://www.abimarfoods.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),http://developabilene.com/news/single/abimar-foods,729
Beretta,Y,MD,NorthAmerica,320,1972,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityEquipment,n/a,n/a,n/a,91.00,2018,http://www.berettaUSA.com/en-us/,Seewebsite,n/a,n/a,PrivCo(www.privco.com),n/a,870
BlackstoneTechnologyGroup,Y,CA,NorthAmerica,320,n/a,StephenA.Schwarzman,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,59.00,2018,https://www.bstonetech.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,975
BuckeyeInternational,Y,MO,NorthAmerica,320,1975,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,160.00,2018,https://www.buckeyeinternational.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),n/a,760
FFFEnterprises,Y,CA,NorthAmerica,320,1988,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Healthcare,Pharmacy,n/a,n/a,n/a,2200.00,2018,http://www.fffenterprises.com/,NYSDOCCSSpending,n/a,n/a,PrivCo(www.privco.com),n/a,367
Havis,Y,PA,NorthAmerica,320,1928,n/a,n/a,Tier4-SmallPrivately-Owned,Transportation,PrisonTransportation,n/a,n/a,n/a,85.00,2018,http://customers.havis.com/,http://www.havis.com/catalog/Prisoner_Transport-926-1.html,n/a,n/a,PrivCo(www.privco.com),n/a,886
RoebbelenContracting,Y,CA,NorthAmerica,320,1959,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Construction&Maintenance,Construction,n/a,n/a,n/a,295.00,2018,https://www.roebbelen.com/,CaliforniaSpendingData-2018,n/a,n/a,PrivCo(www.privco.com),n/a,655
RoyalCartingService,Y,NY,NorthAmerica,320,1955,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,MaintenanceServices,n/a,n/a,n/a,110.00,2018,https://www.royalcarting.com/,NYSDOCCSSpending,n/a,n/a,PrivCo(www.privco.com),n/a,838
Streamlight,Y,PA,NorthAmerica,320,1973,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,85.00,2018,http://www.streamlight.com/,SeeMonsanto,n/a,n/a,PrivCo(www.privco.com),n/a,887
Tri-SignalIntegration,Y,CA,NorthAmerica,320,1998,RobertMcKibben,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityEquipment,n/a,n/a,n/a,80.00,2018,http://www.tri-signal.com/,https://eldorado.legistar.com/LegislationDetail.aspx?ID=1515590&GUID=2029971A-1776-4D6E-B068-B6F505BE745D&FullText=1,n/a,n/a,PrivCo(www.privco.com),n/a,902
UnitedAg&Turf(formerlyCoufal-PraterEquipment),Y,TX,NorthAmerica,320,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,150.00,2018,https://www.unitedagandturf.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),n/a,780
GarrettMetalDetectors,Y,TX,NorthAmerica,310,1964,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityTechnology,n/a,n/a,n/a,41.00,2018,http://www.garrett.com/,Seewebsite,n/a,n/a,PrivCo(www.privco.com),n/a,1076
GlobalResourceSolutions,Y,VA,NorthAmerica,310,2006,n/a,n/a,Tier4-SmallPrivately-Owned,Operations&Management,ProcurementContracting&OtherAdminServices,Y,n/a,n/a,61.00,2018,https://www.grsco.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,968
PlumbMaster,Y,SC,NorthAmerica,310,1932,n/a,n/a,Tier2-InvestmentFirm-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,8,97.00,2017,https://www.plumbmaster.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),https://www.prnewswire.com/news-releases/professional-plumbing-group-acquired-by-dunes-point-capital-217900951.html,860
Sevatec,Y,VA,NorthAmerica,310,2003,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,108.50,2018,http://www.sevatec.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,841
TopNotchSecurity,Y,TN,NorthAmerica,310,1999,n/a,n/a,Tier4-SmallPrivately-Owned,Personnel,ThirdPartyStaffing,n/a,n/a,n/a,74.00,2018,http://www.topnotchsecurityinc.com/,FBOPSpending,n/a,n/a,PrivCo(www.privco.com),n/a,916
Tri-CorIndustries,Y,MD,NorthAmerica,310,1981,ElizabethEl-Nattar,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,95.00,2018,http://www.tricorind.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,866
WeaverLeather,Y,OH,NorthAmerica,310,1973,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,Y,n/a,110.00,2018,http://www.weaverleather.com/,TDCJSpending,n/a,Seecorrectionssource,PrivCo(www.privco.com),n/a,840
Cohen&Steers,Y,NY,NorthAmerica,303,1986,RobertHamiltonSteers,CNS,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Investor,Equity/DebtInvestor,n/a,n/a,9,410.40,2019,https://www.cohenandsteers.com/,https://www.nasdaq.com/symbol/geo/institutional-holdings,n/a,n/a,FactSet,n/a,605
BottomLineFoodProcessors(dbaMichaelAngelo'sGormetFoods),Y,FL,NorthAmerica,300,1983,n/a,n/a,Tier2-InvestmentFirm-Owned,Food&Commissary,PrisonFood,n/a,n/a,10,110.00,2017,http://www.michaelangelos.com/,http://correctionsmarketplace.com/,n/a,n/a,PrivCo(www.privco.com),https://www.adventinternational.com/sovos-brands-backed-by-advent-international-acquires-michael-angelos-gourmet-foods/,832
ClampittPaper,Y,TX,NorthAmerica,300,1941,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,Y,n/a,180.00,2018,http://www.clampitt.com/,TDCJSpending,n/a,Seecorrectionssource,PrivCo(www.privco.com),n/a,741
ExcellaConsulting,Y,VA,NorthAmerica,300,2002,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,71.30,2018,https://www.excella.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,926
GraphicEdge,Y,IA,NorthAmerica,300,1989,n/a,n/a,Tier4-SmallPrivately-Owned,Programs&Labor,Vocation/Industries(PrisonLabor),n/a,Y,n/a,46.00,2018,https://www.thegraphicedge.com/,https://435bd23a-f4be-41cf-aa06-68751a4fd6ce.usrfiles.com/ugd/435bd2_32bc2006882b43af919b81b575a9de79.pdf,n/a,https://www.nationalcia.org/statistical-reports,PrivCo(www.privco.com),n/a,1039
LearningHouseThe,Y,KY,NorthAmerica,300,2001,ToddZipper,n/a,Tier2-InvestmentFirm-Owned,Programs&Labor,EducationServicesMaterials&Technology,n/a,n/a,8,70.00,2018,http://www.learninghouse.com/,http://register.aca.org/DOCS/Conference/COC2017/FINAL%20St%20Louis%20PROGRAM%20BOOK.pdf,n/a,n/a,PrivCo(www.privco.com),http://www.weldnorth.com/?products=the-learning-house,935
LookoutInc,Y,CA,NorthAmerica,300,2005,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,68.00,2018,https://www.lookout.com/,n/a,https://mijente.net/wp-content/uploads/2018/10/WHO%E2%80%99S-BEHIND-ICE_-The-Tech-and-Data-Companies-Fueling-Deportations-_v1.pdf,n/a,PrivCo(www.privco.com),n/a,941
Skullcandy,Y,UT,NorthAmerica,300,2003,JasonHodell,n/a,Tier2-InvestmentFirm-Owned,Food&Commissary,CarePackages,n/a,n/a,6,290.00,2017,https://www.skullcandy.com/,https://issuu.com/jakinos/docs/july_august15,n/a,n/a,PrivCo(www.privco.com),https://www.thestreet.com/story/13684595/1/mill-road-capital-victorious-in-skuLLCandy-bidding-war.html,658
TroxellCommunications,Y,AZ,NorthAmerica,300,1946,MikeRuprich,n/a,Tier4-SmallPrivately-Owned,Programs&Labor,EducationServicesMaterials&Technology,n/a,n/a,n/a,64.00,2018,https://www.troxellsolutions.com/,http://doc.ok.gov/Websites/doc/images/Documents/Administration/General%20Services/Contracts%20and%20Acquisitions/1310003795-T.pdf,n/a,n/a,PrivCo(www.privco.com),n/a,956
RapiscanSystems,Y,UnitedKingdom,Europe,297,1972,n/a,OSIS,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Equipment,SecurityEquipment,n/a,n/a,9,191.80,2015,https://www.rapiscansystems.com/,https://www.rapiscansystems.com/en/markets/law-enforcement/law-enforcement-people-screening,n/a,n/a,PrivCo(www.privco.com),https://www.businesswire.com/news/home/20160621005618/en/OSI-Systems-Enters-Definitive-Agreement-Acquire-American,728
MontgomeryCosciaGrelich,Y,TX,NorthAmerica,292,2003,n/a,n/a,Tier4-SmallPrivately-Owned,FinancialServices,Other,n/a,n/a,n/a,60.50,2018,http://www.mcggroup.com,NYSDOCCSSecurusContract,n/a,n/a,PrivCo(www.privco.com),n/a,969
BeamMackSales&Service,Y,NY,NorthAmerica,290,1951,n/a,n/a,Tier4-SmallPrivately-Owned,Transportation,AgencyTransportation,n/a,n/a,n/a,170.00,2018,http://www.beammack.com/,NYSDOCCSSpending,n/a,n/a,PrivCo(www.privco.com),n/a,749
JavaProductions,Y,VA,NorthAmerica,290,2004,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,58.00,2018,https://www.jpidev.com/our-story,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,980
StilesMachinery,Y,MI,NorthAmerica,290,1965,n/a,HG1-DE,Tier1b-PubliclyTraded-Other,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,7,158.00,2013,https://www.stilesmachinery.com/,TDCJSpending,n/a,n/a,https://www.woodworkingnetwork.com/wood-market-trends/woodworking-industry-news/production-woodworking-news/Stiles-Machinery-Acquired-by-Homag-Group-243318131.html,n/a,763
UniversityLoftCompany,Y,IN,NorthAmerica,290,1986,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,Y,n/a,81.00,2018,http://uloft.com/,https://www.nationalcia.org/corporate-members,n/a,https://www.nationalcia.org/corporate-members,PrivCo(www.privco.com),n/a,896
InsersoCorporation,Y,VA,NorthAmerica,285,1994,n/a,n/a,Tier4-SmallPrivately-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,n/a,41.00,2018,https://www.inserso.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,1078
MoseleyArchitects,Y,VA,NorthAmerica,285,1969,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Architecture&Engineerging,n/a,n/a,n/a,72.30,2019,http://www.moseleyarchitects.com,http://www.moseleyarchitects.com/correctiondetention-projects/local-detention/more-local-detention-projects/,n/a,n/a,PrivCo(www.privco.com),http://www.richmond.com/business/moseley-architects-merging-with-northern-va--based-beeryrio/article_8f953df8-fa5d-5540-bac8-404bd7040fcc.html,920
CoastCitrusDistributors,Y,CA,NorthAmerica,280,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Food&Commissary,PrisonFood,n/a,n/a,n/a,70.00,2018,https://www.coastcitrus.com/,CaliforniaSpendingData-2018,n/a,n/a,PrivCo(www.privco.com),n/a,934
GoodSourceSolutions,Y,CA,NorthAmerica,280,1989,RichFriedlen,n/a,Tier2-InvestmentFirm-Owned,Food&Commissary,PrisonFood,Y,n/a,10,260.00,2017,https://www.goodsource.com/,http://www.acfsa.org/marketplace/marketplaceSearch.php?mCritQ=2,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),https://www.pehub.com/2011/01/evergreen-pacific-buys-good-source-solutions/,677
NationalVitamin,Y,AZ,NorthAmerica,280,n/a,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Food&Commissary,Commissary,n/a,n/a,n/a,240.00,2018,http://www.nationalvitamin.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),n/a,689
WatchGuardVideo,Y,TX,NorthAmerica,280,2002,RobertVanman,n/a,Tier2-InvestmentFirm-Owned,Equipment,SecurityTechnology,n/a,n/a,13,94.10,2017,https://watchguardvideo.com/,Seewebsite,n/a,n/a,PrivCo(www.privco.com),https://watchguardvideo.com/news/july-1-2008,867
CTConsultants,Y,OH,NorthAmerica,275,1922,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Construction,n/a,n/a,n/a,32.00,2018,http://www.ctconsultants.com/,OHDRCSpending,n/a,n/a,PrivCo(www.privco.com),n/a,1136
DLTSolutions,Y,VA,NorthAmerica,270,1991,ArtRicher,n/a,Tier2-InvestmentFirm-Owned,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,Y,n/a,9,1100.00,2017,https://www.dlt.com/,n/a,GovSpend,n/a,PrivCo(www.privco.com),https://www.crn.com/news/channel-programs/300075588/dlt-solutions-acquired-by-private-equity-firm-millstein-co.htm,462
InfiniteEnergy,Y,FL,NorthAmerica,270,1994,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Construction&Maintenance,Utility/Energy,n/a,n/a,n/a,460.00,2018,https://www.infiniteenergy.com/,FLDOCSpending,n/a,n/a,PrivCo(www.privco.com),n/a,585
MillcraftPaper,Y,OH,NorthAmerica,270,1920,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,Y,n/a,260.00,2018,http://www.millcraft.com/,OHDRCSpending,n/a,Seecorrectionssource,PrivCo(www.privco.com),n/a,678
NescoSales&Rentals,Y,IN,NorthAmerica,270,1988,RobBlackadar,n/a,Tier2-InvestmentFirm-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,9,200.00,2017,https://nescorentals.com/,TDCJSpending,n/a,n/a,PrivCo(www.privco.com),http://www.platinumequity.com/news/894/platinum-equity-completes-sale-of-nesco-to-energy-capital-partners,722
Smithfoods,Y,OH,NorthAmerica,270,1909,n/a,n/a,Tier3-LargePrivately-Ownedrequiresoutsidefinancing,Food&Commissary,PrisonFood,n/a,n/a,n/a,370.00,2018,https://smithfoods.com/,OHDRCSpending,n/a,n/a,PrivCo(www.privco.com),https://www.linkedin.com/company/smithfoods-inc./,616
WigwamMills,Y,WI,NorthAmerica,270,1905,TomWheeler,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,n/a,n/a,53.00,2018,https://www.wigwam.com/,http://www.southernpoliceequipment.com/shop/default.asp?h=b&b=146,n/a,n/a,PrivCo(www.privco.com),n/a,1015
Attenti(formerly3MElectronicMonitoring),Y,Israel,Africa,265,1990,BoazRaviv,n/a,Tier2-InvestmentFirm-Owned,CommunityCorrections,ElectronicMonitoring,n/a,n/a,13,95.00,2017,http://www.3m.com/3M/en_US/public-safety-us/,Seewebsite,n/a,n/a,http://www.apax.com/news/apax-news/2017/funds-advised-by-apax-partners-to-acquire-3m%E2%80%99s-electronic-monitoring-business/,https://www.haaretz.com/1.5107827,862
HealthDirectPharmacyServices,Y,NY,NorthAmerica,260,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Healthcare,Pharmacy,n/a,n/a,n/a,63.00,2018,https://www.hdrxservices.com/,NYSDOCCSSpending,n/a,n/a,PrivCo(www.privco.com),https://www.kphhealthcareservices.com/companies/health-direct/,958
ISSAction,Y,NY,NorthAmerica,260,n/a,n/a,n/a,Tier4-SmallPrivately-Owned,Personnel,ThirdPartyStaffing,Y,n/a,n/a,15.50,2018,http://issaction.com/,n/a,Sludge-ICEContract(https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo(www.privco.com),n/a,1343
Lionakis,Y,CA,NorthAmerica,260,1909,n/a,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Architecture&Engineerging,n/a,n/a,n/a,31.60,2019,http://www.lionakis.com/,http://gracehebert.com/files/news/Correctional_News_2015_Architect_List.pdf,n/a,n/a,PrivCo(www.privco.com),n/a,1145
LNCurtis&Sons,Y,CA,NorthAmerica,260,1929,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,SecurityEquipment,n/a,n/a,n/a,150.00,2018,http://www.lncurtis.com/,https://www.lncurtis.com/company-history,n/a,n/a,PrivCo(www.privco.com),n/a,776
ShufordYarns,Y,NC,NorthAmerica,260,1880,n/a,n/a,Tier4-SmallPrivately-Owned,Equipment,FurnishingsSupplies&OtherFacilityEquipment,n/a,Y,n/a,150.00,2018,http://www.shufordyarns.com/,https://www.nationalcia.org/corporate-members,n/a,Seecorrectionssource,PrivCo(www.privco.com),n/a,778
WoldArchitectsandEngineers,Y,MN,NorthAmerica,260,1968,AlisonAndrews,n/a,Tier4-SmallPrivately-Owned,Construction&Maintenance,Architecture&Engineerging,n/a,n/a,n/a,37.00,2018,https://www.woldae.com/,Seewebsite,n/a,n/a,PrivCo(www.privco.com),https://www.woldae.com/?s=detention,1106
Zetron,Y,WA,NorthAmerica,260,1980,n/a,6632-JP,Tier1a-PubliclyTraded-TargetedCorrectionalExposure,Data&InformationSystems,IT&CommuncationsInfrastructure&Service,n/a,n/a,7,85.00,2018,http://www.zetron.com/,https://www.apcointl.org/commercial-community/corporate-partner-program.html,n/a,n/a,PrivCo(www.privco.com),https://www.rrmediagroup.com/News/NewsDetails/NewsID/1391,889
